Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Discount,Sales,Profit
ORD-1894,2024-07-19,South,Office Supplies,Storage,Customer_58,3,0.3,89.59,-3.09
ORD-1895,2024-09-11,East,Technology,Copiers,Customer_61,12,0.15,852.52,128.93
ORD-1896,2024-02-25,North,Furniture,Chairs,Customer_146,8,0.2,1670.34,157.13
ORD-1897,2023-04-26,South,Technology,Phones,Customer_37,12,0.15,310.28,-13.83
ORD-1898,2024-04-21,East,Technology,Phones,Customer_63,8,0.0,2888.0,206.85
ORD-1899,2024-12-01,Unknown,Technology,Phones,Customer_88,9,0.0,404.28,21.68
ORD-1900,2024-04-25,South,Technology,Copiers,Customer_147,12,0.2,4595.42,511.25
ORD-1901,2024-03-07,North,Office Supplies,Storage,Customer_43,1,0.15,155.63,2.95
ORD-1902,2024-07-31,North,Furniture,Furnishings,Customer_149,3,0.0,544.05,153.64
ORD-1903,2024-11-03,North,Technology,Phones,Customer_74,8,0.0,2672.56,282.11
ORD-1904,2023-05-10,East,Office Supplies,Storage,Customer_34,10,0.15,810.13,-32.8
ORD-1905,2023-10-09,Unknown,Furniture,Chairs,Customer_45,10,0.0,3335.5,931.64
ORD-1906,2024-11-05,South,Office Supplies,Paper,Customer_67,12,0.1,1510.6,-35.83
ORD-1907,2024-05-11,West,Technology,Phones,Customer_88,2,0.0,100.52,34.21
ORD-1908,2024-09-01,West,Office Supplies,Art,Customer_99,4,0.4,371.45,-14.57
ORD-1909,2024-10-14,West,Furniture,Bookcases,Customer_14,11,0.15,2955.44,131.76
ORD-1910,2023-04-29,East,Furniture,Furnishings,Customer_103,8,0.15,753.37,-25.3
ORD-1911,2024-05-02,West,Office Supplies,Art,Customer_122,5,0.0,1556.8,439.62
ORD-1912,2024-06-27,South,Furniture,Bookcases,Customer_115,7,0.2,1822.86,89.49
ORD-1913,2024-06-26,East,Furniture,Bookcases,Customer_111,10,0.15,259.76,57.29
ORD-1914,2023-12-10,North,Office Supplies,Binders,Customer_66,11,0.3,3090.55,-315.71
ORD-1915,2024-04-17,West,Technology,Machines,Customer_134,6,0.0,2941.14,678.12
ORD-1916,2023-11-17,East,Technology,Phones,Customer_18,1,0.3,206.77,7.12
ORD-1917,2023-04-11,East,Technology,Copiers,Customer_90,4,0.15,1386.42,176.0
ORD-1918,2023-09-15,West,Furniture,Chairs,Customer_24,1,0.1,65.49,4.68
ORD-1919,2024-09-05,East,Technology,Phones,Customer_23,10,0.0,4647.6,545.56
ORD-1920,2024-01-20,West,Furniture,Tables,Customer_65,5,0.4,577.08,-81.01
ORD-1921,2024-11-07,East,Technology,Copiers,Customer_71,7,0.2,1261.74,93.22
ORD-1922,2023-09-21,West,Furniture,Bookcases,Customer_16,7,0.3,2313.34,-272.49
ORD-1923,2023-12-07,East,Office Supplies,Storage,Customer_46,8,0.0,556.32,60.77
ORD-1924,2024-05-18,West,Technology,Copiers,Customer_46,11,0.4,2934.29,-223.76
ORD-1925,2023-04-22,West,Technology,Copiers,Customer_56,10,0.0,1500.9,442.44
ORD-1926,2024-03-28,North,Furniture,Chairs,Customer_19,2,0.15,734.52,135.12
ORD-1927,2024-04-01,East,Office Supplies,Paper,Customer_1,1,0.3,322.19,-36.84
ORD-1928,2023-09-30,West,Technology,Accessories,Customer_101,10,0.0,3799.7,714.96
ORD-1929,2024-06-11,South,Office Supplies,Art,Customer_104,12,0.0,5070.96,1361.79
ORD-1930,2024-07-07,West,Furniture,Furnishings,Customer_124,2,0.2,624.74,54.26
ORD-1931,2023-12-08,North,Office Supplies,Binders,Customer_24,6,0.2,465.31,24.9
ORD-1932,2023-03-24,South,Office Supplies,Paper,Customer_46,9,0.0,4432.41,1468.09
ORD-1933,2024-01-29,West,Office Supplies,Art,Customer_28,11,0.2,274.21,-16.6
ORD-1934,2024-05-13,Unknown,Technology,Copiers,Customer_49,3,0.0,223.65,59.89
ORD-1935,2023-07-17,East,Technology,Machines,Customer_126,7,0.0,2874.97,327.9
ORD-1936,2024-07-07,North,Office Supplies,Art,Customer_5,1,0.2,206.3,29.34
ORD-1937,2023-02-27,North,Technology,Phones,Customer_104,2,0.1,664.33,88.14
ORD-1938,2024-10-31,South,Technology,Machines,Customer_149,4,0.0,1197.08,242.42
ORD-1939,2023-02-07,West,Office Supplies,Binders,Customer_121,10,0.0,1558.0,341.99
ORD-1940,2023-09-06,West,Furniture,Tables,Customer_13,5,0.0,1737.75,542.17
ORD-1941,2024-04-12,West,Technology,Phones,Customer_28,2,0.4,386.14,-16.09
ORD-1942,2024-09-01,West,Furniture,Tables,Customer_110,6,0.3,371.45,-19.14
ORD-1943,2023-11-29,East,Technology,Machines,Customer_83,4,0.0,58.28,7.23
ORD-1944,2024-08-30,West,Office Supplies,Binders,Customer_31,5,0.0,1829.85,635.95
ORD-1945,2024-03-01,West,Technology,Accessories,Customer_142,3,0.4,105.48,-15.77
ORD-1946,2023-09-07,East,Furniture,Chairs,Customer_97,3,0.0,1206.09,134.13
ORD-1947,2024-05-13,East,Furniture,Chairs,Customer_46,2,0.15,479.38,71.87
ORD-1948,2024-03-02,South,Technology,Machines,Customer_53,3,0.15,795.17,-10.81
ORD-1949,2024-06-19,South,Office Supplies,Paper,Customer_45,10,0.0,1841.4,525.05
ORD-1950,2024-09-02,West,Technology,Copiers,Customer_23,11,0.15,2632.68,-180.16
ORD-1951,2023-12-23,South,Furniture,Tables,Customer_50,2,0.0,765.78,46.4
ORD-1952,2024-09-25,North,Technology,Machines,Customer_119,11,0.1,3716.56,114.26
ORD-1953,2023-10-11,East,Furniture,Chairs,Customer_39,11,0.4,3164.44,-505.1
ORD-1954,2024-05-24,West,Furniture,Chairs,Customer_14,11,0.2,1497.76,-97.85
ORD-1955,2023-10-19,West,Office Supplies,Storage,Customer_86,10,0.4,958.5,-6.71
ORD-1956,2023-02-14,East,Technology,Phones,Customer_138,3,0.0,1494.6,239.87
ORD-1957,2023-01-30,South,Technology,Phones,Customer_19,4,0.4,551.57,-29.44
ORD-1958,2024-08-29,North,Office Supplies,Paper,Customer_84,4,0.0,1776.96,404.99
ORD-1959,2023-11-30,West,Furniture,Tables,Customer_106,4,0.3,565.18,-37.42
ORD-1960,2023-08-14,East,Office Supplies,Art,Customer_14,7,0.0,2455.95,125.17
ORD-1961,2023-08-10,South,Furniture,Furnishings,Customer_96,3,0.4,564.48,-92.21
ORD-1962,2023-07-18,North,Office Supplies,Paper,Customer_86,3,0.0,1197.48,93.28
ORD-1963,2024-12-09,East,Office Supplies,Paper,Customer_29,8,0.4,1431.46,-179.95
ORD-1964,2024-03-04,West,Office Supplies,Paper,Customer_76,10,0.0,3247.4,225.55
ORD-1965,2024-10-15,West,Technology,Machines,Customer_23,7,0.4,1235.6,-125.48
ORD-1966,2023-08-10,South,Office Supplies,Storage,Customer_4,12,0.3,2391.65,-21.41
ORD-1967,2023-09-10,West,Office Supplies,Art,Customer_149,4,0.0,1365.88,398.15
ORD-1968,2024-08-10,Unknown,Office Supplies,Binders,Customer_11,8,0.0,1137.68,338.48
ORD-1969,2024-03-11,South,Office Supplies,Binders,Customer_116,8,0.1,1829.88,-12.59
ORD-1970,2023-03-27,East,Technology,Copiers,Customer_56,3,0.2,92.86,-0.9
ORD-1971,2023-10-30,West,Technology,Phones,Customer_5,8,0.15,2683.28,381.84
ORD-1972,2023-06-15,South,Technology,Phones,Customer_117,8,0.0,3171.36,650.7
ORD-1973,2024-12-21,South,Furniture,Bookcases,Customer_119,12,0.0,2708.4,255.23
ORD-1974,2024-10-04,East,Office Supplies,Storage,Customer_136,1,0.15,145.19,8.74
ORD-1975,2024-03-12,North,Technology,Machines,Customer_21,10,0.2,427.28,-18.72
ORD-1976,2023-02-26,North,Furniture,Chairs,Customer_99,6,0.4,1091.27,-53.8
ORD-1977,2024-09-25,East,Office Supplies,Storage,Customer_45,11,0.0,5491.09,1811.7
ORD-1978,2024-07-28,West,Furniture,Bookcases,Customer_62,9,0.0,2923.74,515.67
ORD-1979,2024-10-26,South,Technology,Machines,Customer_58,6,0.2,1544.3,194.11
ORD-1980,2023-10-01,South,Office Supplies,Binders,Customer_17,6,0.2,326.3,4.23
ORD-1981,2024-04-08,South,Technology,Phones,Customer_121,12,0.15,4299.3,194.11
ORD-1982,2024-04-07,North,Technology,Phones,Customer_49,8,0.0,2321.76,525.49
ORD-1983,2023-03-24,South,Furniture,Bookcases,Customer_20,2,0.0,200.78,31.86
ORD-1984,2023-10-10,East,Technology,Machines,Customer_128,3,0.1,469.56,-10.4
ORD-1985,2024-06-17,East,Office Supplies,Art,Customer_139,3,0.4,39.33,-0.81
ORD-1986,2023-12-22,South,Office Supplies,Binders,Customer_75,4,0.0,575.2,118.16
ORD-1987,2023-01-23,West,Technology,Accessories,Customer_106,10,0.2,1251.04,215.43
ORD-1988,2024-11-02,North,Office Supplies,Art,Customer_118,5,0.0,685.3,122.6
ORD-1989,2023-11-10,West,Office Supplies,Paper,Customer_124,6,0.15,2231.96,407.51
ORD-1990,2023-02-18,West,Office Supplies,Storage,Customer_117,3,0.0,303.57,88.28
ORD-1991,2024-12-29,North,Furniture,Tables,Customer_40,3,0.1,633.18,72.75
ORD-1992,2023-04-30,East,Office Supplies,Paper,Customer_113,5,0.2,301.64,-25.89
ORD-1993,2023-07-08,West,Technology,Phones,Customer_82,6,0.0,2200.14,437.69
ORD-1994,2024-01-17,South,Technology,Machines,Customer_137,5,0.0,1120.3,301.2
ORD-1995,2023-01-26,South,Office Supplies,Paper,Customer_118,6,0.0,2310.6,225.68
ORD-1996,2023-01-05,North,Technology,Accessories,Customer_122,5,0.0,1545.05,139.99
ORD-1997,2024-08-01,South,Office Supplies,Binders,Customer_123,1,0.0,378.17,93.44
ORD-1998,2024-11-25,East,Office Supplies,Binders,Customer_103,10,0.1,4308.66,-40.12
ORD-1999,2024-04-01,North,Furniture,Bookcases,Customer_15,10,0.1,341.64,18.67
ORD-2000,2024-08-20,West,Office Supplies,Paper,Customer_6,2,0.4,165.89,-32.5
ORD-2001,2024-11-24,East,Technology,Copiers,Customer_50,8,0.2,2905.98,-102.1
ORD-2002,2024-09-09,East,Technology,Accessories,Customer_102,3,0.3,300.85,11.38
ORD-2003,2024-01-14,South,Office Supplies,Binders,Customer_73,6,0.2,1105.78,136.03
ORD-2004,2023-11-12,South,Technology,Phones,Customer_56,12,0.4,302.62,-37.44
ORD-2005,2024-03-01,South,Office Supplies,Paper,Customer_109,12,0.3,222.35,-38.07
ORD-2006,2023-05-23,East,Furniture,Tables,Customer_78,8,0.2,2906.56,-198.3
ORD-2007,2023-03-09,South,Furniture,Chairs,Customer_105,11,0.15,2532.82,135.07
ORD-2008,2024-02-29,West,Technology,Copiers,Customer_146,3,0.1,486.54,116.75
ORD-2009,2023-07-10,South,Office Supplies,Art,Customer_11,5,0.15,87.93,11.36
ORD-2010,2024-05-20,South,Furniture,Chairs,Customer_1,3,0.15,1229.25,120.53
ORD-2011,2023-11-04,South,Furniture,Bookcases,Customer_107,3,0.4,844.27,-214.72
ORD-2012,2024-12-05,West,Furniture,Chairs,Customer_71,8,0.0,1721.68,220.46
ORD-2013,2024-09-05,North,Technology,Copiers,Customer_145,7,0.15,2190.2,491.46
ORD-2014,2024-10-05,South,Technology,Phones,Customer_96,9,0.0,1221.3,300.75
ORD-2015,2023-09-23,West,Technology,Phones,Customer_38,6,0.4,385.45,-38.7
ORD-2016,2024-12-10,West,Office Supplies,Paper,Customer_14,5,0.2,949.32,172.4
ORD-2017,2024-03-05,North,Furniture,Bookcases,Customer_75,9,0.0,2773.62,429.5
ORD-2018,2024-06-10,West,Technology,Machines,Customer_25,10,0.0,659.1,62.86
ORD-2019,2024-07-10,North,Office Supplies,Storage,Customer_70,11,0.2,1059.61,-36.78
ORD-2020,2023-04-09,North,Furniture,Chairs,Customer_36,9,0.15,3265.02,321.17
ORD-2021,2024-01-17,South,Office Supplies,Storage,Customer_42,2,0.1,479.63,2.13
ORD-2022,2023-06-08,West,Furniture,Chairs,Customer_107,8,0.0,3451.76,921.08
ORD-2023,2023-04-30,West,Furniture,Furnishings,Customer_90,5,0.2,172.64,17.67
ORD-2024,2023-05-23,South,Technology,Accessories,Customer_45,12,0.15,2818.57,-128.2
ORD-2025,2023-01-30,East,Furniture,Tables,Customer_37,12,0.1,2533.36,292.37
ORD-2026,2023-11-11,West,Furniture,Tables,Customer_21,7,0.0,638.61,213.11
ORD-2027,2023-03-21,East,Office Supplies,Art,Customer_11,4,0.0,1705.96,427.7
ORD-2028,2023-02-03,East,Office Supplies,Binders,Customer_65,1,0.0,236.52,41.04
ORD-2029,2023-11-05,East,Furniture,Chairs,Customer_53,10,0.1,2960.82,137.75
ORD-2030,2023-07-09,North,Furniture,Chairs,Customer_38,12,0.15,413.2,34.61
ORD-2031,2024-08-16,North,Office Supplies,Paper,Customer_129,12,0.1,4375.51,471.56
ORD-2032,2024-06-01,East,Furniture,Chairs,Customer_136,4,0.1,127.66,26.28
ORD-2033,2023-10-16,West,Technology,Phones,Customer_26,4,0.4,260.81,-50.18
ORD-2034,2024-01-11,West,Office Supplies,Binders,Customer_47,6,0.3,380.98,-34.64
ORD-2035,2024-03-10,West,Technology,Machines,Customer_105,2,0.2,609.3,27.92
ORD-2036,2023-05-07,South,Furniture,Tables,Customer_127,6,0.15,562.99,108.85
ORD-2037,2024-07-24,East,Furniture,Bookcases,Customer_127,2,0.3,617.4,43.94
ORD-2038,2023-10-18,South,Technology,Accessories,Customer_114,4,0.3,355.63,-19.43
ORD-2039,2023-10-25,South,Furniture,Chairs,Customer_122,11,0.2,4335.23,527.18
ORD-2040,2023-07-03,East,Technology,Copiers,Customer_27,7,0.4,97.9,-24.52
ORD-2041,2024-06-19,East,Furniture,Tables,Customer_102,7,0.0,1661.31,536.21
ORD-2042,2023-06-22,East,Office Supplies,Paper,Customer_87,4,0.3,767.09,151.33
ORD-2043,2023-05-06,West,Office Supplies,Art,Customer_72,12,0.15,629.14,79.92
ORD-2044,2024-10-21,South,Office Supplies,Art,Customer_104,8,0.15,2807.24,123.87
ORD-2045,2023-05-31,South,Furniture,Chairs,Customer_65,8,0.4,1872.24,36.21
ORD-2046,2023-08-25,West,Furniture,Chairs,Customer_14,2,0.4,131.82,-14.9
ORD-2047,2024-11-25,East,Furniture,Furnishings,Customer_84,3,0.15,384.28,64.5
ORD-2048,2024-09-28,East,Furniture,Furnishings,Customer_120,4,0.15,996.27,119.93
ORD-2049,2024-11-08,South,Office Supplies,Storage,Customer_139,6,0.0,2405.88,406.09
ORD-2050,2023-02-02,South,Furniture,Furnishings,Customer_116,6,0.3,1925.24,-57.93
ORD-2051,2024-03-29,South,Furniture,Chairs,Customer_46,9,0.15,668.61,92.78
ORD-2052,2024-12-24,West,Office Supplies,Art,Customer_35,5,0.3,1395.45,-132.53
ORD-2053,2024-05-14,East,Technology,Copiers,Customer_142,11,0.4,2838.13,5.23
ORD-2054,2024-05-02,West,Technology,Phones,Customer_101,5,0.4,437.04,10.95
ORD-2055,2024-08-28,South,Technology,Accessories,Customer_73,6,0.0,473.7,52.39
ORD-2056,2023-01-29,East,Furniture,Bookcases,Customer_90,12,0.0,1203.24,382.87
ORD-2057,2024-10-02,North,Office Supplies,Binders,Customer_110,6,0.2,1586.88,-102.15
ORD-2058,2024-02-26,North,Furniture,Tables,Customer_64,4,0.15,767.58,87.96
ORD-2059,2024-08-29,East,Technology,Phones,Customer_79,2,0.2,81.44,12.6
ORD-2060,2023-06-23,East,Technology,Accessories,Customer_10,8,0.3,2261.11,-86.91
ORD-2061,2024-08-04,South,Office Supplies,Binders,Customer_121,10,0.0,4838.9,848.4
ORD-2062,2023-11-21,South,Technology,Copiers,Customer_83,10,0.0,4922.1,1232.38
ORD-2063,2024-05-15,East,Technology,Machines,Customer_87,8,0.2,2054.34,-123.7
ORD-2064,2023-06-20,North,Office Supplies,Art,Customer_52,8,0.0,3537.12,630.48
ORD-2065,2024-07-02,West,Office Supplies,Storage,Customer_13,5,0.3,313.21,-58.33
ORD-2066,2023-08-20,East,Technology,Phones,Customer_87,5,0.0,1421.4,295.96
ORD-2067,2024-08-03,South,Office Supplies,Paper,Customer_89,2,0.15,616.22,121.44
ORD-2068,2024-05-31,North,Office Supplies,Storage,Customer_52,7,0.3,239.66,7.06
ORD-2069,2023-09-15,South,Technology,Machines,Customer_5,11,0.0,1120.13,344.39
ORD-2070,2024-08-13,South,Furniture,Furnishings,Customer_69,11,0.3,3167.32,-87.93
ORD-2071,2024-08-02,East,Technology,Machines,Customer_94,8,0.0,2864.16,413.31
ORD-2072,2023-09-04,West,Technology,Accessories,Customer_112,7,0.2,1348.87,184.11
ORD-2073,2023-03-07,West,Office Supplies,Storage,Customer_74,11,0.0,2585.44,406.79
ORD-2074,2023-09-20,West,Office Supplies,Paper,Customer_30,3,0.1,680.83,148.74
ORD-2075,2023-01-29,West,Office Supplies,Art,Customer_125,9,0.3,1097.77,-151.35
ORD-2076,2024-03-08,East,Furniture,Tables,Customer_70,3,0.0,1076.67,320.63
ORD-2077,2023-09-22,North,Technology,Machines,Customer_11,12,0.4,427.03,-84.57
ORD-2078,2023-01-21,Unknown,Furniture,Bookcases,Customer_77,2,0.3,111.4,-9.54
ORD-2079,2024-01-08,East,Office Supplies,Paper,Customer_61,2,0.0,461.34,126.71
ORD-2080,2024-06-18,North,Office Supplies,Binders,Customer_61,10,0.0,3290.6,777.5
ORD-2081,2023-11-17,North,Technology,Copiers,Customer_61,7,0.1,1150.76,255.97
ORD-2082,2023-05-28,East,Furniture,Tables,Customer_71,8,0.3,1349.21,139.96
ORD-2083,2023-09-18,East,Office Supplies,Storage,Customer_29,6,0.3,1347.07,-204.92
ORD-2084,2024-05-01,West,Office Supplies,Paper,Customer_93,8,0.2,2184.51,-27.24
ORD-2085,2023-11-12,East,Technology,Phones,Customer_14,12,0.1,3740.04,-34.06
ORD-2086,2023-09-17,South,Office Supplies,Storage,Customer_32,9,0.1,775.09,175.73
ORD-2087,2024-03-29,South,Furniture,Furnishings,Customer_66,5,0.0,606.6,182.65
ORD-2088,2023-08-30,North,Furniture,Tables,Customer_113,11,0.2,1292.28,107.08
ORD-2089,2024-10-21,South,Furniture,Bookcases,Customer_21,8,0.4,1680.62,-195.29
ORD-2090,2024-02-27,North,Technology,Copiers,Customer_26,3,0.15,406.98,-2.53
ORD-2091,2024-06-02,East,Office Supplies,Art,Customer_141,12,0.2,252.1,-4.74
ORD-2092,2024-04-09,East,Furniture,Tables,Customer_114,11,0.0,3630.55,1203.5
ORD-2093,2023-01-04,South,Furniture,Bookcases,Customer_81,10,0.0,4368.9,1222.5
ORD-2094,2023-04-24,West,Furniture,Tables,Customer_106,6,0.4,1426.82,-100.6
ORD-2095,2024-05-04,West,Office Supplies,Paper,Customer_84,5,0.1,618.93,149.88
ORD-2096,2023-03-28,South,Office Supplies,Paper,Customer_101,7,0.1,2133.56,294.71
ORD-2097,2023-01-22,East,Technology,Machines,Customer_23,8,0.1,463.54,48.26
ORD-2098,2023-09-26,West,Furniture,Furnishings,Customer_110,10,0.15,2002.43,379.2
ORD-2099,2023-06-02,East,Office Supplies,Paper,Customer_146,2,0.0,555.72,91.2
ORD-2100,2024-06-22,South,Office Supplies,Art,Customer_31,4,0.1,1759.07,5.66
ORD-2101,2023-07-15,North,Office Supplies,Art,Customer_98,3,0.3,455.81,-80.86
ORD-2102,2023-07-31,West,Office Supplies,Paper,Customer_108,3,0.3,782.36,66.83
ORD-2103,2023-05-30,East,Office Supplies,Storage,Customer_61,10,0.4,883.32,-11.04
ORD-2104,2023-09-12,North,Technology,Copiers,Customer_22,1,0.4,91.91,0.3
ORD-2105,2023-05-17,North,Technology,Copiers,Customer_55,12,0.3,3187.3,164.06
ORD-2106,2024-12-26,South,Technology,Accessories,Customer_19,2,0.0,37.64,12.75
ORD-2107,2023-02-23,North,Furniture,Furnishings,Customer_91,10,0.0,3660.7,517.72
ORD-2108,2023-01-06,North,Technology,Copiers,Customer_78,7,0.2,2331.84,-59.56
ORD-2109,2023-05-16,East,Technology,Machines,Customer_67,3,0.4,787.77,-186.09
ORD-2110,2023-12-14,South,Furniture,Chairs,Customer_82,12,0.3,2980.4,-82.83
ORD-2111,2023-05-26,North,Furniture,Bookcases,Customer_12,3,0.4,103.14,-20.36
ORD-2112,2023-10-15,North,Office Supplies,Storage,Customer_68,10,0.15,136.68,9.65
ORD-2113,2024-06-13,North,Office Supplies,Paper,Customer_81,12,0.4,1134.86,-102.7
ORD-2114,2023-06-04,South,Furniture,Tables,Customer_39,1,0.1,140.09,8.4
ORD-2115,2023-07-07,East,Office Supplies,Storage,Customer_42,12,0.4,2693.95,-688.46
ORD-2116,2024-03-22,East,Office Supplies,Binders,Customer_114,6,0.4,1628.71,-23.32
ORD-2117,2024-04-13,South,Furniture,Tables,Customer_32,6,0.0,2023.32,461.25
ORD-2118,2023-07-28,North,Furniture,Tables,Customer_131,5,0.1,2012.54,51.52
ORD-2119,2024-08-20,East,Technology,Machines,Customer_107,2,0.1,87.64,3.67
ORD-2120,2024-05-25,East,Office Supplies,Binders,Customer_73,11,0.0,4392.74,265.33
ORD-2121,2024-02-08,North,Technology,Phones,Customer_83,3,0.0,886.74,309.15
ORD-2122,2023-03-25,South,Technology,Copiers,Customer_117,11,0.15,4013.86,346.93
ORD-2123,2024-08-31,East,Office Supplies,Binders,Customer_116,6,0.0,247.08,73.98
ORD-2124,2023-08-05,East,Technology,Accessories,Customer_83,1,0.0,303.5,25.64
ORD-2125,2024-07-14,South,Furniture,Furnishings,Customer_66,3,0.1,151.17,36.72
ORD-2126,2024-02-13,East,Furniture,Tables,Customer_42,7,0.3,1655.76,97.34
ORD-2127,2023-10-19,West,Furniture,Bookcases,Customer_126,7,0.15,2622.16,266.23
ORD-2128,2024-12-02,West,Office Supplies,Binders,Customer_95,9,0.1,2134.76,211.61
ORD-2129,2024-05-16,South,Office Supplies,Art,Customer_69,10,0.3,1157.1,-68.99
ORD-2130,2023-04-03,South,Office Supplies,Paper,Customer_112,11,0.3,2996.84,-28.24
ORD-2131,2023-04-06,East,Technology,Accessories,Customer_119,11,0.1,4428.67,456.22
ORD-2132,2024-10-25,West,Office Supplies,Binders,Customer_75,8,0.3,1721.83,-1.05
ORD-2133,2023-03-23,South,Office Supplies,Paper,Customer_33,11,0.15,2804.35,394.82
ORD-2134,2023-09-12,South,Office Supplies,Binders,Customer_142,2,0.0,252.68,51.47
ORD-2135,2024-06-09,East,Technology,Copiers,Customer_106,2,0.4,73.28,-11.33
ORD-2136,2024-11-07,North,Office Supplies,Storage,Customer_150,2,0.0,497.92,122.32
ORD-2137,2023-04-27,South,Furniture,Tables,Customer_101,1,0.0,475.76,109.52
ORD-2138,2024-03-02,North,Office Supplies,Art,Customer_116,10,0.15,3182.06,260.55
ORD-2139,2023-12-16,West,Furniture,Tables,Customer_21,12,0.15,3271.24,-159.38
ORD-2140,2024-11-20,East,Office Supplies,Binders,Customer_2,7,0.0,942.55,149.45
ORD-2141,2023-01-14,West,Technology,Copiers,Customer_118,12,0.3,2028.77,-357.68
ORD-2142,2024-11-04,South,Office Supplies,Storage,Customer_102,5,0.0,393.05,52.29
ORD-2143,2023-05-09,West,Furniture,Tables,Customer_29,1,0.1,437.44,30.36
ORD-2144,2023-01-28,West,Office Supplies,Paper,Customer_62,7,0.1,1551.06,44.72
ORD-2145,2023-03-30,North,Office Supplies,Paper,Customer_122,7,0.0,2164.96,290.55
ORD-2146,2023-04-30,West,Furniture,Furnishings,Customer_125,8,0.0,891.44,182.72
ORD-2147,2024-04-05,West,Furniture,Bookcases,Customer_146,7,0.0,88.9,4.65
ORD-2148,2023-12-08,East,Furniture,Furnishings,Customer_107,8,0.15,797.91,-47.06
ORD-2149,2023-02-07,South,Office Supplies,Art,Customer_132,10,0.4,377.58,-63.56
ORD-2150,2023-08-26,East,Technology,Phones,Customer_109,10,0.2,3226.16,198.78
ORD-2151,2024-07-20,East,Office Supplies,Art,Customer_122,2,0.4,313.45,-57.03
ORD-2152,2024-09-29,North,Office Supplies,Art,Customer_6,3,0.15,1189.73,58.42
ORD-2153,2023-07-16,South,Office Supplies,Art,Customer_60,9,0.1,426.71,66.19
ORD-2154,2024-08-24,North,Technology,Copiers,Customer_34,5,0.3,230.23,-19.9
ORD-2155,2024-03-02,North,Office Supplies,Paper,Customer_54,5,0.0,1293.15,403.81
ORD-2156,2024-11-14,South,Furniture,Tables,Customer_52,3,0.4,453.31,-26.89
ORD-2157,2023-04-14,South,Office Supplies,Storage,Customer_61,4,0.0,1985.92,177.63
ORD-2158,2023-01-19,North,Office Supplies,Storage,Customer_41,3,0.0,433.86,73.05
ORD-2159,2023-03-07,North,Office Supplies,Binders,Customer_59,2,0.1,390.06,36.4
ORD-2160,2024-05-13,North,Office Supplies,Storage,Customer_12,9,0.15,3478.68,501.66
ORD-2161,2023-06-04,East,Technology,Phones,Customer_113,8,0.0,2462.96,351.74
ORD-2162,2023-04-19,East,Technology,Phones,Customer_130,2,0.0,827.32,278.41
ORD-2163,2024-10-07,East,Furniture,Bookcases,Customer_41,12,0.15,4206.38,-292.47
ORD-2164,2024-12-26,South,Technology,Copiers,Customer_26,3,0.2,772.42,-73.12
ORD-2165,2023-12-09,West,Furniture,Tables,Customer_113,7,0.0,953.61,64.71
ORD-2166,2023-09-09,South,Office Supplies,Storage,Customer_130,3,0.0,917.58,234.88
ORD-2167,2023-09-30,North,Technology,Copiers,Customer_93,11,0.1,654.39,55.72
ORD-2168,2023-06-05,Unknown,Furniture,Tables,Customer_110,7,0.3,1144.44,-90.74
ORD-2169,2024-04-14,North,Furniture,Furnishings,Customer_38,1,0.0,69.3,12.17
ORD-2170,2023-03-28,North,Office Supplies,Art,Customer_43,7,0.0,2646.56,188.71
ORD-2171,2024-02-07,East,Technology,Machines,Customer_148,1,0.15,41.9,1.53
ORD-2172,2024-03-05,South,Technology,Accessories,Customer_81,6,0.0,2828.7,708.79
ORD-2173,2023-10-14,West,Technology,Copiers,Customer_115,11,0.1,3391.25,266.47
ORD-2174,2024-07-11,South,Technology,Accessories,Customer_104,4,0.15,1023.03,-68.5
ORD-2175,2023-03-28,East,Technology,Accessories,Customer_100,12,0.0,3860.28,1250.68
ORD-2176,2024-06-16,North,Furniture,Chairs,Customer_131,9,0.15,2372.72,455.82
ORD-2177,2024-06-17,North,Technology,Machines,Customer_6,1,0.15,310.04,-10.49
ORD-2178,2023-09-05,North,Technology,Copiers,Customer_130,2,0.0,904.4,63.25
ORD-2179,2024-01-17,North,Technology,Accessories,Customer_32,1,0.0,271.64,25.17
ORD-2180,2024-04-04,North,Technology,Phones,Customer_117,6,0.1,85.0,158.19
ORD-2181,2024-08-18,West,Office Supplies,Storage,Customer_73,11,0.0,1700.27,332.91
ORD-2182,2024-01-22,West,Furniture,Bookcases,Customer_133,10,0.1,2635.47,-44.48
ORD-2183,2024-01-05,South,Furniture,Tables,Customer_109,7,0.0,491.89,107.03
ORD-2184,2023-04-05,East,Office Supplies,Paper,Customer_122,4,0.4,427.56,-21.91
ORD-2185,2023-03-21,North,Technology,Copiers,Customer_144,9,0.3,2076.61,132.24
ORD-2186,2023-09-28,South,Technology,Copiers,Customer_113,12,0.4,2515.1,-354.68
ORD-2187,2024-03-02,West,Furniture,Tables,Customer_125,12,0.4,2446.2,-458.38
ORD-2188,2023-05-13,East,Technology,Machines,Customer_117,8,0.0,1280.72,367.18
ORD-2189,2023-06-10,North,Furniture,Furnishings,Customer_29,2,0.2,366.0,47.4
ORD-2190,2024-08-08,North,Furniture,Tables,Customer_31,6,0.15,2106.25,394.43
ORD-2191,2024-01-19,North,Office Supplies,Art,Customer_8,3,0.0,1377.45,246.97
